1jhd , A ,  2  , 396 ,  0.475
1c2a , A ,  2  , 120 ,  0.350
1a0p , A ,  2  , 271 ,  0.247
2hxv , A ,  2  , 349 ,  0.195
1dl5 , A ,  2  , 317 ,  0.483
1be3 , B ,  2  , 419 ,  0.234
1y7b , A ,  2  , 534 ,  0.408
1fa0 , A ,  3  , 509 ,  0.218
1k8w , A ,  2  , 310 ,  0.281
2o8r , B ,  4  , 589 ,  0.080
1ddt , A ,  3  , 523 ,  0.237
1fgs , A ,  2  , 393 ,  0.237
1pcp , A ,  2  , 106 ,  0.245
1j1z , B ,  2  , 386 ,  0.456
1abw , A ,  2  , 285 ,  0.091
1acm , A ,  2  , 310 ,  0.358
1dw9 , A ,  2  , 152 ,  0.112
1sox , A ,  3  , 463 ,  0.499
1hn0 , A ,  4  , 971 ,  0.141
1hd8 , A ,  2  , 337 ,  0.172
1f02 , I ,  3  , 282 ,  0.174
1a6e , A ,  3  , 503 ,  0.205
1a1f , A ,  3  , 84 ,  0.345
1bcc , D ,  2  , 241 ,  0.071
1ttu , A ,  3  , 435 ,  0.184
1nij , A ,  2  , 317 ,  0.413
1h8e , D ,  3  , 467 ,  0.293
1fcd , A ,  3  , 401 ,  0.257
1nxz , A ,  2  , 242 ,  0.314
1d5y , A ,  3  , 288 ,  0.444
1af7 , A ,  2  , 274 ,  0.230
1dd3 , A ,  2  , 128 ,  0.195
1qze , A ,  4  , 214 ,  0.000
1j5y , A ,  2  , 167 ,  0.293
1gz0 , A ,  2  , 235 ,  0.328
1e79 , F ,  3  , 466 ,  0.298
1y7e , A ,  2  , 397 ,  0.259
1ckl , A ,  2  , 126 ,  0.079
3bwg , A ,  2  , 222 ,  0.117
1ewr , A ,  3  , 440 ,  0.377
1a8y , A ,  3  , 338 ,  0.178
2hr7 , A ,  3  , 468 ,  0.075
1a45 , A ,  2  , 173 ,  0.243
1vq0 , A ,  2  , 290 ,  0.117
1cjx , A ,  2  , 352 ,  0.526
1ux6 , A ,  2  , 335 ,  0.457
1yua , A ,  2  , 122 ,  0.500
1olz , A ,  3  , 621 ,  0.301
2pv7 , A ,  2  , 270 ,  0.137
2fb1 , A ,  2  , 215 ,  0.265
1bs2 , A ,  3  , 603 ,  0.269
1nlt , A ,  3  , 228 ,  0.149
1m6b , A ,  4  , 549 ,  0.113
1q5v , A ,  2  , 115 ,  0.113
1e15 , A ,  3  , 496 ,  0.403
1bia , A ,  3  , 292 ,  0.442
1jqj , A ,  3  , 366 ,  0.238
1hc1 , A ,  3  , 634 ,  0.371
1e5u , I ,  2  , 187 ,  0.251
1akl , A ,  2  , 470 ,  0.353
1vqz , A ,  2  , 327 ,  0.398
3bzc , A ,  5  , 730 ,  0.151
1ksk , A ,  2  , 227 ,  0.075
1fwy , A ,  2  , 326 ,  0.147
1dg3 , A ,  2  , 540 ,  0.141
1dq3 , A ,  4  , 454 ,  0.293
1a79 , A ,  2  , 171 ,  0.222
1brw , A ,  3  , 433 ,  0.503
1fyb , A ,  2  , 111 ,  0.063
1b47 , A ,  3  , 304 ,  0.293
1a71 , A ,  2  , 374 ,  0.449
1ubd , C ,  4  , 114 ,  0.114
1ppr , M ,  2  , 312 ,  0.455
1skz , A ,  2  , 104 ,  0.481
1a8p , A ,  2  , 257 ,  0.455
2oux , A ,  2  , 246 ,  0.203
1nyq , A ,  4  , 642 ,  0.028
1tg7 , A ,  5  , 971 ,  0.325
1clc , A ,  2  , 541 ,  0.556
1a6a , A ,  2  , 176 ,  0.375
1pg0 , A ,  2  , 492 ,  0.350
1x9y , A ,  2  , 346 ,  0.451
1lbu , A ,  2  , 214 ,  0.570
1ogp , A ,  2  , 388 ,  0.402
2fef , A ,  2  , 283 ,  0.512
1ca1 , A ,  2  , 370 ,  0.370
1cjd , A ,  2  , 369 ,  0.417
1ejj , A ,  2  , 508 ,  0.146
2auw , A ,  2  , 156 ,  0.282
1c4a , A ,  3  , 574 ,  0.282
1jrp , A ,  4  , 450 ,  0.324
1bpo , A ,  2  , 487 ,  0.211
1d2k , A ,  2  , 392 ,  0.464
1aof , A ,  2  , 532 ,  0.323
1qd1 , A ,  2  , 329 ,  0.185
1eut , A ,  3  , 601 ,  0.211
2evr , A ,  2  , 240 ,  0.287
1dlc , A ,  3  , 584 ,  0.365
1nh2 , A ,  2  , 183 ,  0.208
1i3q , C ,  2  , 266 ,  0.263
1g6l , A ,  2  , 198 ,  0.581
1a3x , A ,  3  , 487 ,  0.583
1lsl , A ,  2  , 113 ,  0.088
1q2l , A ,  4  , 937 ,  0.076
1d1d , A ,  2  , 220 ,  0.136
1f00 , I ,  3  , 282 ,  0.163
2oce , A ,  5  , 729 ,  0.121
1qhd , A ,  2  , 397 ,  0.224
1eqj , A ,  2  , 508 ,  0.146
1a6q , A ,  2  , 363 ,  0.421
1cli , A ,  2  , 341 ,  0.469
1j4w , A ,  2  , 145 ,  0.000
1aua , A ,  2  , 296 ,  0.395
1a65 , A ,  3  , 504 ,  0.565
2gli , A ,  5  , 155 ,  0.155
1bp1 , A ,  2  , 456 ,  0.292
1ctn , A ,  3  , 538 ,  0.323
1mla , A ,  2  , 305 ,  0.420
1cqx , A ,  3  , 403 ,  0.280
1dli , A ,  3  , 402 ,  0.204
1ufa , A ,  2  , 501 ,  0.421
1m2o , A ,  5  , 718 ,  0.259
3p0b , A ,  2  , 530 ,  0.436
1na6 , A ,  2  , 365 ,  0.425
1gof , A ,  3  , 639 ,  0.448
1cr5 , A ,  2  , 178 ,  0.382
1eqf , A ,  2  , 267 ,  0.165
1ulk , A ,  3  , 126 ,  0.476
1m1h , A ,  2  , 182 ,  0.121
1kny , A ,  2  , 253 ,  0.209
1g8f , A ,  3  , 510 ,  0.098
1e6v , B ,  2  , 436 ,  0.333
1sj8 , A ,  2  , 297 ,  0.606
1g3p , A ,  2  , 198 ,  0.222
1su4 , A ,  4  , 994 ,  0.120
1mms , A ,  2  , 133 ,  0.180
