1jhd , A ,  2  , 396 ,  0.240
1c2a , A ,  2  , 120 ,  0.142
1a0p , A ,  2  , 271 ,  0.125
2hxv , A ,  2  , 349 ,  0.083
1dl5 , A ,  2  , 317 ,  0.240
1be3 , B ,  2  , 419 ,  0.112
1y7b , A ,  2  , 534 ,  0.150
1fa0 , A ,  3  , 509 ,  0.108
1k8w , A ,  2  , 310 ,  0.139
2o8r , B ,  4  , 589 ,  0.032
1ddt , A ,  3  , 523 ,  0.119
1fgs , A ,  2  , 393 ,  0.117
1pcp , A ,  2  , 106 ,  0.094
1j1z , B ,  2  , 386 ,  0.189
1abw , A ,  2  , 285 ,  0.046
1acm , A ,  2  , 310 ,  0.148
1dw9 , A ,  2  , 152 ,  0.039
1sox , A ,  3  , 463 ,  0.220
1hn0 , A ,  4  , 971 ,  0.060
1hd8 , A ,  2  , 337 ,  0.095
1f02 , I ,  3  , 282 ,  0.089
1a6e , A ,  3  , 503 ,  0.113
1a1f , A ,  3  , 84 ,  0.202
1bcc , D ,  2  , 241 ,  0.046
1ttu , A ,  3  , 435 ,  0.074
1nij , A ,  2  , 317 ,  0.215
1h8e , D ,  3  , 467 ,  0.133
1fcd , A ,  3  , 401 ,  0.105
1nxz , A ,  2  , 242 ,  0.140
1d5y , A ,  3  , 288 ,  0.247
1af7 , A ,  2  , 274 ,  0.117
1dd3 , A ,  2  , 128 ,  0.109
1qze , A ,  4  , 214 ,  0.000
1j5y , A ,  2  , 167 ,  0.138
1gz0 , A ,  2  , 235 ,  0.145
1e79 , F ,  3  , 466 ,  0.131
1y7e , A ,  2  , 397 ,  0.123
1ckl , A ,  2  , 126 ,  0.048
3bwg , A ,  2  , 222 ,  0.072
1ewr , A ,  3  , 440 ,  0.173
1a8y , A ,  3  , 338 ,  0.074
2hr7 , A ,  3  , 468 ,  0.049
1a45 , A ,  2  , 173 ,  0.052
1vq0 , A ,  2  , 290 ,  0.052
1cjx , A ,  2  , 352 ,  0.239
1ux6 , A ,  2  , 335 ,  0.206
1yua , A ,  2  , 122 ,  0.230
1olz , A ,  3  , 621 ,  0.161
2pv7 , A ,  2  , 270 ,  0.081
2fb1 , A ,  2  , 215 ,  0.121
1bs2 , A ,  3  , 603 ,  0.095
1nlt , A ,  3  , 228 ,  0.105
1m6b , A ,  4  , 549 ,  0.058
1q5v , A ,  2  , 115 ,  0.087
1e15 , A ,  3  , 496 ,  0.188
1bia , A ,  3  , 292 ,  0.240
1jqj , A ,  3  , 366 ,  0.096
1hc1 , A ,  3  , 634 ,  0.172
1e5u , I ,  2  , 187 ,  0.107
1akl , A ,  2  , 470 ,  0.155
1vqz , A ,  2  , 327 ,  0.156
3bzc , A ,  5  , 730 ,  0.067
1ksk , A ,  2  , 227 ,  0.048
1fwy , A ,  2  , 326 ,  0.080
1dg3 , A ,  2  , 540 ,  0.080
1dq3 , A ,  4  , 454 ,  0.172
1a79 , A ,  2  , 171 ,  0.058
1brw , A ,  3  , 433 ,  0.229
1fyb , A ,  2  , 111 ,  0.027
1b47 , A ,  3  , 304 ,  0.158
1a71 , A ,  2  , 374 ,  0.206
1ubd , C ,  4  , 114 ,  0.061
1ppr , M ,  2  , 312 ,  0.221
1skz , A ,  2  , 104 ,  0.231
1a8p , A ,  2  , 257 ,  0.195
2oux , A ,  2  , 246 ,  0.093
1nyq , A ,  4  , 642 ,  0.016
1tg7 , A ,  5  , 971 ,  0.146
1clc , A ,  2  , 541 ,  0.261
1a6a , A ,  2  , 176 ,  0.182
1pg0 , A ,  2  , 492 ,  0.169
1x9y , A ,  2  , 346 ,  0.223
1lbu , A ,  2  , 214 ,  0.285
1ogp , A ,  2  , 388 ,  0.183
2fef , A ,  2  , 283 ,  0.237
1ca1 , A ,  2  , 370 ,  0.186
1cjd , A ,  2  , 369 ,  0.209
1ejj , A ,  2  , 508 ,  0.051
2auw , A ,  2  , 156 ,  0.135
1c4a , A ,  3  , 574 ,  0.110
1jrp , A ,  4  , 450 ,  0.131
1bpo , A ,  2  , 487 ,  0.094
1d2k , A ,  2  , 392 ,  0.214
1aof , A ,  2  , 532 ,  0.154
1qd1 , A ,  2  , 329 ,  0.064
1eut , A ,  3  , 601 ,  0.108
2evr , A ,  2  , 240 ,  0.129
1dlc , A ,  3  , 584 ,  0.173
1nh2 , A ,  2  , 183 ,  0.087
1i3q , C ,  2  , 266 ,  0.113
1g6l , A ,  2  , 198 ,  0.303
1a3x , A ,  3  , 487 ,  0.290
1lsl , A ,  2  , 113 ,  0.035
1q2l , A ,  4  , 937 ,  0.032
1d1d , A ,  2  , 220 ,  0.064
1f00 , I ,  3  , 282 ,  0.089
2oce , A ,  5  , 729 ,  0.063
1qhd , A ,  2  , 397 ,  0.106
1eqj , A ,  2  , 508 ,  0.053
1a6q , A ,  2  , 363 ,  0.168
1cli , A ,  2  , 341 ,  0.185
1j4w , A ,  2  , 145 ,  0.000
1aua , A ,  2  , 296 ,  0.209
1a65 , A ,  3  , 504 ,  0.234
2gli , A ,  5  , 155 ,  0.071
1bp1 , A ,  2  , 456 ,  0.145
1ctn , A ,  3  , 538 ,  0.165
1mla , A ,  2  , 305 ,  0.226
1cqx , A ,  3  , 403 ,  0.146
1dli , A ,  3  , 402 ,  0.104
1ufa , A ,  2  , 501 ,  0.170
1m2o , A ,  5  , 718 ,  0.128
3p0b , A ,  2  , 530 ,  0.175
1na6 , A ,  2  , 365 ,  0.164
1gof , A ,  3  , 639 ,  0.227
1cr5 , A ,  2  , 178 ,  0.118
1eqf , A ,  2  , 267 ,  0.116
1ulk , A ,  3  , 126 ,  0.230
1m1h , A ,  2  , 182 ,  0.055
1kny , A ,  2  , 253 ,  0.107
1g8f , A ,  3  , 510 ,  0.053
1e6v , B ,  2  , 436 ,  0.151
1sj8 , A ,  2  , 297 ,  0.310
1g3p , A ,  2  , 198 ,  0.106
1su4 , A ,  4  , 994 ,  0.062
1mms , A ,  2  , 133 ,  0.060
1ewf , A ,  2  , 474 ,  0.152
1m9s , A ,  5  , 523 ,  0.000
1an8 , A ,  2  , 206 ,  0.214
1bmf , A ,  3  , 487 ,  0.181
2bcg , G ,  3  , 442 ,  0.172
1dzf , A ,  2  , 211 ,  0.137
1rkc , A ,  2  , 258 ,  0.120
1b37 , A ,  2  , 459 ,  0.187
1jvs , A ,  3  , 382 ,  0.175
1ki0 , A ,  3  , 253 ,  0.016
1xc6 , A ,  5  , 971 ,  0.145
1dkg , A ,  2  , 158 ,  0.063
1miu , A ,  5  , 671 ,  0.060
1jv2 , A ,  4  , 927 ,  0.032
1f0i , A ,  2  , 504 ,  0.226
1xi8 , A ,  3  , 269 ,  0.093
1qr0 , A ,  2  , 228 ,  0.167
1div , A ,  2  , 149 ,  0.067
2qfi , A ,  2  , 286 ,  0.217
1hf2 , A ,  2  , 196 ,  0.117
1p42 , A ,  2  , 273 ,  0.370
1rc9 , A ,  2  , 221 ,  0.308
1giq , A ,  2  , 411 ,  0.051
1bdf , A ,  2  , 226 ,  0.133
1a8d , A ,  2  , 452 ,  0.091
1ukv , G ,  3  , 444 ,  0.182
1h0m , A ,  2  , 224 ,  0.223
1tvf , A ,  2  , 369 ,  0.279
1dx5 , I ,  3  , 118 ,  0.195
1or7 , A ,  2  , 181 ,  0.105
1f5y , A ,  2  , 85 ,  0.106
1ovn , A ,  2  , 229 ,  0.017
1bht , A ,  2  , 176 ,  0.028
1ou5 , A ,  2  , 344 ,  0.163
1ef1 , A ,  3  , 289 ,  0.104
1yln , A ,  2  , 225 ,  0.040
1dbh , A ,  2  , 332 ,  0.099
1k7t , A ,  4  , 170 ,  0.018
1shy , B ,  2  , 499 ,  0.164
1o4u , A ,  2  , 265 ,  0.147
1aqt , A ,  2  , 135 ,  0.267
3hn4 , A ,  3  , 259 ,  0.208
1fo1 , A ,  2  , 215 ,  0.042
1ll1 , A ,  3  , 590 ,  0.164
1e8c , A ,  3  , 482 ,  0.131
1aye , A ,  2  , 307 ,  0.349
1ais , B ,  2  , 193 ,  0.036
1dky , A ,  2  , 211 ,  0.147
1vcl , A ,  3  , 431 ,  0.130
1b6r , A ,  3  , 349 ,  0.181
1eg9 , A ,  2  , 447 ,  0.157
1r0v , A ,  3  , 244 ,  0.135
1ile , A ,  3  , 821 ,  0.112
1dfc , A ,  4  , 475 ,  0.221
1fpo , A ,  2  , 171 ,  0.140
1px5 , A ,  2  , 327 ,  0.150
1c5k , A ,  2  , 397 ,  0.134
1q25 , A ,  3  , 428 ,  0.075
1fu1 , A ,  2  , 174 ,  0.057
1dlp , A ,  2  , 233 ,  0.167
2q07 , A ,  3  , 266 ,  0.150
1a6d , A ,  3  , 503 ,  0.101
1okg , A ,  3  , 347 ,  0.101
3bzk , A ,  5  , 730 ,  0.059
1e2x , A ,  2  , 223 ,  0.058
1bbo , A ,  2  , 56 ,  0.089
1y7m , A ,  2  , 161 ,  0.180
1js8 , A ,  2  , 382 ,  0.236
1a16 , A ,  2  , 439 ,  0.089
1tte , A ,  2  , 215 ,  0.014
1ha0 , A ,  2  , 494 ,  0.083
1d5r , A ,  2  , 307 ,  0.072
1q4k , A ,  2  , 222 ,  0.189
